timestamp,pair,open,high,low,close,volume,lower_band,middle_band,upper_band,bb_touch_strength,bb_position,bb_width_pct,rsi_value,rsi_divergence,volume_ratio,candle_rejection,candle_body_pct,atr_pct,trend_strength,prev_candle_body_pct,prev_volume_ratio,gap_from_prev_close,price_momentum,prev_was_selloff,previous_touches,time_since_last_touch,support_distance_pct,session,label,ret,dist_bb_upper,bb_upper_touch,bb_mid_rejection,rsi_slope,rsi_overbought,body_size,upper_wick,lower_wick,wick_ratio,close_pos_in_candle,upper_rejection,lower_high,atr_norm,ema_50,ema_50_slope,price_below_ema50,candle_vs_bb,body_vs_bb,close_lag1,close_lag2,close_lag3,open_lag1,open_lag2,open_lag3,high_lag1,high_lag2,high_lag3,low_lag1,low_lag2,low_lag3,volume_lag1,volume_lag2,volume_lag3,ret_lag1,ret_lag2,ret_lag3,bb_position_lag1,bb_position_lag2,bb_position_lag3,bb_width_pct_lag1,bb_width_pct_lag2,bb_width_pct_lag3,dist_bb_upper_lag1,dist_bb_upper_lag2,dist_bb_upper_lag3,bb_upper_touch_lag1,bb_upper_touch_lag2,bb_upper_touch_lag3,bb_mid_rejection_lag1,bb_mid_rejection_lag2,bb_mid_rejection_lag3,rsi_value_lag1,rsi_value_lag2,rsi_value_lag3,rsi_slope_lag1,rsi_slope_lag2,rsi_slope_lag3,rsi_overbought_lag1,rsi_overbought_lag2,rsi_overbought_lag3,body_size_lag1,body_size_lag2,body_size_lag3,upper_wick_lag1,upper_wick_lag2,upper_wick_lag3,lower_wick_lag1,lower_wick_lag2,lower_wick_lag3,wick_ratio_lag1,wick_ratio_lag2,wick_ratio_lag3,close_pos_in_candle_lag1,close_pos_in_candle_lag2,close_pos_in_candle_lag3,upper_rejection_lag1,upper_rejection_lag2,upper_rejection_lag3,lower_high_lag1,lower_high_lag2,lower_high_lag3,atr_norm_lag1,atr_norm_lag2,atr_norm_lag3,ema_50_slope_lag1,ema_50_slope_lag2,ema_50_slope_lag3,price_below_ema50_lag1,price_below_ema50_lag2,price_below_ema50_lag3,candle_vs_bb_lag1,candle_vs_bb_lag2,candle_vs_bb_lag3,body_vs_bb_lag1,body_vs_bb_lag2,body_vs_bb_lag3,RSI_slope_3,price_slope_3,upper_rejection_score,reversal_signal
2012-08-06 00:00:00,EURUSD,1.23945,1.24422,1.23827,1.24061,8855,1.212262,1.226954,1.241646,1.021454,0.964741,2.394881,68.568729,0,0.691308,-1.017241,0.093502,0.411553,-0.733949,0.0,7.8e-05,0.078322,-0.016956,0,6,7,12.946051,3,0,0.0017198501388799858,0.0010360000000000369,1,0,1.875688000000011,0,0.0011600000000000499,0.003610000000000113,0.0011799999999999589,3.112068965517205,0.3932773109243632,1,0,0.00411553,1.2661243892990657,-0.0010414036448598285,1,0.20249115164715853,0.03947726653961499,1.23848,1.22133,1.2271,1.23848,1.22711,1.22497,1.23848,1.24011,1.22804,1.23848,1.21979,1.2237,1.0,21295.0,14954.0,0.01404206889210946,-0.0047021432646076056,0.0017306405002530667,0.949506,-0.011808,0.464387,2.185245,0.916989,0.814389,0.0013529999999999376,0.011384999999999978,0.005353999999999859,0.0,1.0,0.0,0.0,1.0,1.0,66.693041,42.30829,51.452217,24.384750999999994,-9.143926999999998,3.864714999999997,0.0,0.0,0.0,0.0,0.005779999999999896,0.0021300000000001873,0.0,0.013000000000000123,0.0009399999999999409,0.0,0.0015400000000000968,0.0012699999999998823,0.0,2.2491349480969474,0.44131455399054376,0.5,0.07578740157480748,0.7834101382488621,0.0,1.0,0.0,1.0,0.0,0.0,0.0040701700000000006,0.00428268,0.00331664,-0.0011708486915886773,-0.0019186384341025597,-0.0017614400028413968,1.0,1.0,1.0,0.0,1.8059011731247818,0.4341736694677928,0.0,0.5136864557411905,0.21308523409365845,15.240823999999996,0.011379999999999946,0.0,0
2012-08-06 04:00:00,EURUSD,1.24062,1.2407,1.23873,1.23938,8604,1.211827,1.227474,1.243122,1.0222,0.880431,2.549526,66.248598,0,0.66462,-0.524194,-0.10005,0.393889,-0.672284,0.093502,0.691308,0.000806,0.037149,0,6,8,12.859656,3,1,-0.0009914477555397205,0.003742000000000134,0,0,-2.3201310000000035,0,0.0012400000000001299,7.999999999985796e-05,0.0006499999999998174,0.06451612903213676,0.32994923857862013,0,1,0.00393889,1.2650755897187103,-0.0010487995803554195,1,0.06294935293177187,0.039622942962138585,1.24061,1.23848,1.22133,1.23945,1.23848,1.22711,1.24422,1.23848,1.24011,1.23827,1.23848,1.21979,8855.0,1.0,21295.0,0.0017198501388799858,0.01404206889210946,-0.0047021432646076056,0.964741,0.949506,-0.011808,2.394881,2.185245,0.916989,0.0010360000000000369,0.0013529999999999376,0.011384999999999978,1.0,0.0,1.0,0.0,0.0,1.0,68.568729,66.693041,42.30829,1.875688000000011,24.384750999999994,-9.143926999999998,0.0,0.0,0.0,0.0011600000000000499,0.0,0.005779999999999896,0.003610000000000113,0.0,0.013000000000000123,0.0011799999999999589,0.0,0.0015400000000000968,3.112068965517205,0.0,2.2491349480969474,0.3932773109243632,0.5,0.07578740157480748,1.0,0.0,1.0,0.0,1.0,0.0,0.00411553,0.0040701700000000006,0.00428268,-0.0010414036448598285,-0.0011708486915886773,-0.0019186384341025597,1.0,1.0,1.0,0.20249115164715853,0.0,1.8059011731247818,0.03947726653961499,0.0,0.5136864557411905,26.260439000000005,0.019279999999999964,3.112068965517205,0
2012-08-09 00:00:00,EURUSD,1.23649,1.23756,1.2361,1.23737,6526,1.234717,1.238861,1.243005,1.00112,0.320086,0.668945,53.897144,0,0.563431,-0.443182,0.071119,0.308585,-0.118275,-0.01294,0.685635,0.0,0.135285,0,2,1,12.718104,3,0,-0.001621778631251014,0.005634999999999835,0,0,-12.351454000000004,0,0.0008799999999999919,0.00018999999999991246,0.0003900000000001125,0.21590909090899343,0.8698630136986916,0,1,0.00308585,1.2639890960042512,-0.0010864937144590137,1,0.17615830115830636,0.1061776061776071,1.23938,1.24061,1.23848,1.24062,1.23945,1.23848,1.2407,1.24422,1.23848,1.23873,1.23827,1.23848,8604.0,8855.0,1.0,-0.0009914477555397205,0.0017198501388799858,0.01404206889210946,0.880431,0.964741,0.949506,2.549526,2.394881,2.185245,0.003742000000000134,0.0010360000000000369,0.0013529999999999376,0.0,1.0,0.0,0.0,0.0,0.0,66.248598,68.568729,66.693041,-2.3201310000000035,1.875688000000011,24.384750999999994,0.0,0.0,0.0,0.0012400000000001299,0.0011600000000000499,0.0,7.999999999985796e-05,0.003610000000000113,0.0,0.0006499999999998174,0.0011799999999999589,0.0,0.06451612903213676,3.112068965517205,0.0,0.32994923857862013,0.3932773109243632,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.00393889,0.00411553,0.0040701700000000006,-0.0010487995803554195,-0.0010414036448598285,-0.0011708486915886773,1.0,1.0,1.0,0.06294935293177187,0.20249115164715853,0.0,0.039622942962138585,0.03947726653961499,0.0,-0.4444429999999926,0.0008999999999999009,0.0,0
2012-08-09 04:00:00,EURUSD,1.23736,1.2386,1.23724,1.23794,9828,1.234674,1.238834,1.242994,1.002078,0.392554,0.671637,54.984499,0,0.813984,-0.206897,0.046852,0.294259,-0.099637,0.071119,0.563431,-0.000808,0.092226,0,2,2,12.758292,3,0,0.0004606544525889156,0.005053999999999892,0,0,1.0873550000000023,0,0.0005800000000000249,0.0006599999999998829,0.00012000000000012001,1.1379310344825078,0.5147058823530373,1,0,0.00294259,1.262967562827614,-0.0010215331766372238,1,0.1634615384615441,0.06971153846154243,1.23737,1.23938,1.24061,1.23649,1.24062,1.23945,1.23756,1.2407,1.24422,1.2361,1.23873,1.23827,6526.0,8604.0,8855.0,-0.001621778631251014,-0.0009914477555397205,0.0017198501388799858,0.320086,0.880431,0.964741,0.668945,2.549526,2.394881,0.005634999999999835,0.003742000000000134,0.0010360000000000369,0.0,0.0,1.0,0.0,0.0,0.0,53.897144,66.248598,68.568729,-12.351454000000004,-2.3201310000000035,1.875688000000011,0.0,0.0,0.0,0.0008799999999999919,0.0012400000000001299,0.0011600000000000499,0.00018999999999991246,7.999999999985796e-05,0.003610000000000113,0.0003900000000001125,0.0006499999999998174,0.0011799999999999589,0.21590909090899343,0.06451612903213676,3.112068965517205,0.8698630136986916,0.32994923857862013,0.3932773109243632,0.0,0.0,1.0,1.0,1.0,0.0,0.00308585,0.00393889,0.00411553,-0.0010864937144590137,-0.0010487995803554195,-0.0010414036448598285,1.0,1.0,1.0,0.17615830115830636,0.06294935293177187,0.20249115164715853,0.1061776061776071,0.039622942962138585,0.03947726653961499,-14.671585000000007,-0.0032399999999999096,0.0,0
2012-08-09 08:00:00,EURUSD,1.23795,1.23846,1.23317,1.23378,16675,1.233875,1.238493,1.24311,0.999428,-0.010317,0.745621,46.385817,0,1.337751,-0.146283,-0.337986,0.304788,-0.084537,0.046852,0.813984,0.000808,-0.328958,0,3,0,12.464135,1,1,-0.0033604213451378095,0.009329999999999838,0,0,-8.598681999999997,0,0.004170000000000007,0.0005099999999997884,0.0006099999999999994,0.12230215827333034,0.11531190926276429,0,1,0.00304788,1.2618229525206488,-0.0011446103069652214,1,0.5728207904710192,0.4515430427720693,1.23794,1.23737,1.23938,1.23736,1.23649,1.24062,1.2386,1.23756,1.2407,1.23724,1.2361,1.23873,9828.0,6526.0,8604.0,0.0004606544525889156,-0.001621778631251014,-0.0009914477555397205,0.392554,0.320086,0.880431,0.671637,0.668945,2.549526,0.005053999999999892,0.005634999999999835,0.003742000000000134,0.0,0.0,0.0,0.0,0.0,0.0,54.984499,53.897144,66.248598,1.0873550000000023,-12.351454000000004,-2.3201310000000035,0.0,0.0,0.0,0.0005800000000000249,0.0008799999999999919,0.0012400000000001299,0.0006599999999998829,0.00018999999999991246,7.999999999985796e-05,0.00012000000000012001,0.0003900000000001125,0.0006499999999998174,1.1379310344825078,0.21590909090899343,0.06451612903213676,0.5147058823530373,0.8698630136986916,0.32994923857862013,1.0,0.0,0.0,0.0,1.0,1.0,0.00294259,0.00308585,0.00393889,-0.0010215331766372238,-0.0010864937144590137,-0.0010487995803554195,1.0,1.0,1.0,0.1634615384615441,0.17615830115830636,0.06294935293177187,0.06971153846154243,0.1061776061776071,0.039622942962138585,-11.264099000000002,-0.0014399999999998858,0.0,0
2012-09-04 00:00:00,EURUSD,1.25921,1.2594,1.25807,1.25932,4927,1.249395,1.255657,1.261919,1.006943,0.792472,0.997429,59.910375,0,0.568242,-10.363636,0.008735,0.219688,1.485179,-0.036531,0.329122,0.000794,-0.085772,0,0,30,14.239431,3,0,0.020700611130023194,0.002599000000000018,0,0,13.524557999999999,0,0.0001100000000000545,8.000000000008001e-05,0.0011399999999999189,0.7272727272730943,0.9398496240600926,0,0,0.00219688,1.2617247975198391,-9.815500080967432e-05,1,0.1061961034813203,0.00878313637815831,1.23378,1.23794,1.23737,1.23795,1.23736,1.23649,1.23846,1.2386,1.23756,1.23317,1.23724,1.2361,16675.0,9828.0,6526.0,-0.0033604213451378095,0.0004606544525889156,-0.001621778631251014,-0.010317,0.392554,0.320086,0.745621,0.671637,0.668945,0.009329999999999838,0.005053999999999892,0.005634999999999835,0.0,0.0,0.0,0.0,0.0,0.0,46.385817,54.984499,53.897144,-8.598681999999997,1.0873550000000023,-12.351454000000004,0.0,0.0,0.0,0.004170000000000007,0.0005800000000000249,0.0008799999999999919,0.0005099999999997884,0.0006599999999998829,0.00018999999999991246,0.0006099999999999994,0.00012000000000012001,0.0003900000000001125,0.12230215827333034,1.1379310344825078,0.21590909090899343,0.11531190926276429,0.5147058823530373,0.8698630136986916,0.0,1.0,0.0,1.0,0.0,1.0,0.00304788,0.00294259,0.00308585,-0.0011446103069652214,-0.0010215331766372238,-0.0010864937144590137,1.0,1.0,1.0,0.5728207904710192,0.1634615384615441,0.17615830115830636,0.4515430427720693,0.06971153846154243,0.1061776061776071,-7.511326999999994,-0.003589999999999982,0.0,0
2012-09-04 04:00:00,EURUSD,1.25933,1.26267,1.25905,1.26085,7842,1.249546,1.256057,1.262568,1.007606,0.868074,1.036723,62.943048,0,0.888914,-0.184211,0.120554,0.224256,1.480628,0.008735,0.568242,0.000794,0.077897,0,0,31,14.343498,3,0,0.0012149413969444467,0.0017179999999998863,1,0,3.0326729999999955,0,0.0015199999999999658,0.0018199999999999328,0.000280000000000058,1.1973684210526143,0.49723756906078603,1,0,0.00224256,1.2616904917347473,-3.4305785091781615e-05,1,0.27799109199815647,0.11672554139148988,1.25932,1.23378,1.23794,1.25921,1.23795,1.23736,1.2594,1.23846,1.2386,1.25807,1.23317,1.23724,4927.0,16675.0,9828.0,0.020700611130023194,-0.0033604213451378095,0.0004606544525889156,0.792472,-0.010317,0.392554,0.997429,0.745621,0.671637,0.002599000000000018,0.009329999999999838,0.005053999999999892,0.0,0.0,0.0,0.0,0.0,0.0,59.910375,46.385817,54.984499,13.524557999999999,-8.598681999999997,1.0873550000000023,0.0,0.0,0.0,0.0001100000000000545,0.004170000000000007,0.0005800000000000249,8.000000000008001e-05,0.0005099999999997884,0.0006599999999998829,0.0011399999999999189,0.0006099999999999994,0.00012000000000012001,0.7272727272730943,0.12230215827333034,1.1379310344825078,0.9398496240600926,0.11531190926276429,0.5147058823530373,0.0,0.0,1.0,0.0,1.0,0.0,0.00219688,0.00304788,0.00294259,-9.815500080967432e-05,-0.0011446103069652214,-0.0010215331766372238,1.0,1.0,1.0,0.1061961034813203,0.5728207904710192,0.1634615384615441,0.00878313637815831,0.4515430427720693,0.06971153846154243,4.925876000000002,0.021379999999999955,0.0,0
2012-09-04 08:00:00,EURUSD,1.26086,1.2626,1.25983,1.26049,13052,1.249734,1.256407,1.263079,1.008079,0.805982,1.062202,61.759213,0,1.420324,-1.783784,-0.029354,0.223994,1.476826,0.120554,0.888914,0.000793,0.061951,0,0,32,14.319035,1,1,-0.0002855216718880005,0.0025889999999999525,0,0,-1.1838349999999949,0,0.00036999999999998145,0.0017399999999998528,0.000660000000000105,4.70270270270254,0.23826714801448357,1,1,0.00223994,1.2616434136275023,-4.707810724502437e-05,1,0.20756837766953207,0.027725739977517944,1.26085,1.25932,1.23378,1.25933,1.25921,1.23795,1.26267,1.2594,1.23846,1.25905,1.25807,1.23317,7842.0,4927.0,16675.0,0.0012149413969444467,0.020700611130023194,-0.0033604213451378095,0.868074,0.792472,-0.010317,1.036723,0.997429,0.745621,0.0017179999999998863,0.002599000000000018,0.009329999999999838,1.0,0.0,0.0,0.0,0.0,0.0,62.943048,59.910375,46.385817,3.0326729999999955,13.524557999999999,-8.598681999999997,0.0,0.0,0.0,0.0015199999999999658,0.0001100000000000545,0.004170000000000007,0.0018199999999999328,8.000000000008001e-05,0.0005099999999997884,0.000280000000000058,0.0011399999999999189,0.0006099999999999994,1.1973684210526143,0.7272727272730943,0.12230215827333034,0.49723756906078603,0.9398496240600926,0.11531190926276429,1.0,0.0,0.0,0.0,0.0,1.0,0.00224256,0.00219688,0.00304788,-3.4305785091781615e-05,-9.815500080967432e-05,-0.0011446103069652214,1.0,1.0,1.0,0.27799109199815647,0.1061961034813203,0.5728207904710192,0.11672554139148988,0.00878313637815831,0.4515430427720693,16.557230999999994,0.027069999999999927,1.1973684210526143,0
2012-09-14 16:00:00,EURUSD,1.30921,1.31676,1.30898,1.31226,19636,1.276928,1.293186,1.309445,1.025101,1.086571,2.514482,87.816551,0,1.550745,-0.07541,0.232423,0.362494,2.070516,0.43003,1.549621,0.0,0.522973,0,0,43,17.699236,1,0,0.04107132940364444,-0.002815000000000012,1,0,26.057338,1,0.003049999999999997,0.0044999999999999485,0.00022999999999995246,1.4754098360655583,0.4215938303341893,1,0,0.0036249399999999997,1.2636283777989727,0.001984964171470427,0,0.2392594642802202,0.09379709075252962,1.26049,1.26085,1.25932,1.26086,1.25933,1.25921,1.2626,1.26267,1.2594,1.25983,1.25905,1.25807,13052.0,7842.0,4927.0,-0.0002855216718880005,0.0012149413969444467,0.020700611130023194,0.805982,0.868074,0.792472,1.062202,1.036723,0.997429,0.0025889999999999525,0.0017179999999998863,0.002599000000000018,0.0,1.0,0.0,0.0,0.0,0.0,61.759213,62.943048,59.910375,-1.1838349999999949,3.0326729999999955,13.524557999999999,0.0,0.0,0.0,0.00036999999999998145,0.0015199999999999658,0.0001100000000000545,0.0017399999999998528,0.0018199999999999328,8.000000000008001e-05,0.000660000000000105,0.000280000000000058,0.0011399999999999189,4.70270270270254,1.1973684210526143,0.7272727272730943,0.23826714801448357,0.49723756906078603,0.9398496240600926,1.0,1.0,0.0,1.0,0.0,0.0,0.00223994,0.00224256,0.00219688,-4.707810724502437e-05,-3.4305785091781615e-05,-9.815500080967432e-05,1.0,1.0,1.0,0.20756837766953207,0.27799109199815647,0.1061961034813203,0.027725739977517944,0.11672554139148988,0.00878313637815831,1.8488380000000006,0.0011700000000001154,0.0,0
2012-09-14 20:00:00,EURUSD,1.31225,1.31298,1.3097,1.31291,11247,1.277399,1.294782,1.312166,1.025287,1.021386,2.685229,88.086383,0,0.900462,-3.863636,0.05027,0.354279,2.123999,0.232423,1.550745,-0.000762,0.055005,0,0,44,17.739982,2,0,0.0004953286696234294,-0.0007440000000000779,1,0,0.26983199999999385,1,0.000660000000000105,7.00000000000145e-05,0.00254999999999983,0.10606060606061116,0.9786585365853611,0,1,0.00354279,1.2655609904343073,0.0019326126353345074,0,0.09434233612333393,0.018983518854088794,1.31226,1.26049,1.26085,1.30921,1.26086,1.25933,1.31676,1.2626,1.26267,1.30898,1.25983,1.25905,19636.0,13052.0,7842.0,0.04107132940364444,-0.0002855216718880005,0.0012149413969444467,1.086571,0.805982,0.868074,2.514482,1.062202,1.036723,-0.002815000000000012,0.0025889999999999525,0.0017179999999998863,1.0,0.0,1.0,0.0,0.0,0.0,87.816551,61.759213,62.943048,26.057338,-1.1838349999999949,3.0326729999999955,1.0,0.0,0.0,0.003049999999999997,0.00036999999999998145,0.0015199999999999658,0.0044999999999999485,0.0017399999999998528,0.0018199999999999328,0.00022999999999995246,0.000660000000000105,0.000280000000000058,1.4754098360655583,4.70270270270254,1.1973684210526143,0.4215938303341893,0.23826714801448357,0.49723756906078603,1.0,1.0,1.0,0.0,1.0,0.0,0.0036249399999999997,0.00223994,0.00224256,0.001984964171470427,-4.707810724502437e-05,-3.4305785091781615e-05,0.0,1.0,1.0,0.2392594642802202,0.20756837766953207,0.27799109199815647,0.09379709075252962,0.027725739977517944,0.11672554139148988,24.873503000000007,0.051409999999999956,1.4754098360655583,0
2012-09-15 00:00:00,EURUSD,1.31292,1.31293,1.3127,1.31286,20,1.277542,1.296122,1.314702,1.02752,0.95044,2.866954,87.925067,0,0.001715,-2.666667,-0.00457,0.330238,2.179155,0.05027,0.900462,0.000762,0.22906,0,0,45,17.736849,3,1,-3.808334158483806e-05,0.0018420000000001213,0,0,-0.16131599999999935,1,6.000000000017103e-05,9.999999999843467e-06,0.00015999999999993797,0.1666666666635827,0.6956521739129176,0,1,0.0033023799999999997,1.2674158535545306,0.0018548631202233157,0,0.006189451022603659,0.0016146393972058905,1.31291,1.31226,1.26049,1.31225,1.30921,1.26086,1.31298,1.31676,1.2626,1.3097,1.30898,1.25983,11247.0,19636.0,13052.0,0.0004953286696234294,0.04107132940364444,-0.0002855216718880005,1.021386,1.086571,0.805982,2.685229,2.514482,1.062202,-0.0007440000000000779,-0.002815000000000012,0.0025889999999999525,1.0,1.0,0.0,0.0,0.0,0.0,88.086383,87.816551,61.759213,0.26983199999999385,26.057338,-1.1838349999999949,1.0,1.0,0.0,0.000660000000000105,0.003049999999999997,0.00036999999999998145,7.00000000000145e-05,0.0044999999999999485,0.0017399999999998528,0.00254999999999983,0.00022999999999995246,0.000660000000000105,0.10606060606061116,1.4754098360655583,4.70270270270254,0.9786585365853611,0.4215938303341893,0.23826714801448357,0.0,1.0,1.0,1.0,0.0,1.0,0.00354279,0.0036249399999999997,0.00223994,0.0019326126353345074,0.001984964171470427,-4.707810724502437e-05,0.0,0.0,1.0,0.09434233612333393,0.2392594642802202,0.20756837766953207,0.018983518854088794,0.09379709075252962,0.027725739977517944,26.327169999999995,0.05241999999999991,0.10606060606061116,0
2012-09-28 04:00:00,EURUSD,1.29187,1.29417,1.29079,1.29329,6165,1.283813,1.289944,1.296076,1.005434,0.772818,0.95064,54.668278,0,0.56915,-0.760563,0.109797,0.288841,2.035124,0.051089,0.42893,0.000774,0.002324,0,4,3,16.492047,3,0,-0.01490638758131091,0.002785999999999955,0,0,-33.256789,0,0.0014199999999999768,0.0008799999999999919,0.0010799999999999699,0.6197183098591593,0.7396449704141989,0,1,0.00288841,1.2684305259641568,0.0010146724096262716,0,0.2756258664274617,0.11579548234526518,1.31286,1.31291,1.31226,1.31292,1.31225,1.30921,1.31293,1.31298,1.31676,1.3127,1.3097,1.30898,20.0,11247.0,19636.0,-3.808334158483806e-05,0.0004953286696234294,0.04107132940364444,0.95044,1.021386,1.086571,2.866954,2.685229,2.514482,0.0018420000000001213,-0.0007440000000000779,-0.002815000000000012,0.0,1.0,1.0,0.0,0.0,0.0,87.925067,88.086383,87.816551,-0.16131599999999935,0.26983199999999385,26.057338,1.0,1.0,1.0,6.000000000017103e-05,0.000660000000000105,0.003049999999999997,9.999999999843467e-06,7.00000000000145e-05,0.0044999999999999485,0.00015999999999993797,0.00254999999999983,0.00022999999999995246,0.1666666666635827,0.10606060606061116,1.4754098360655583,0.6956521739129176,0.9786585365853611,0.4215938303341893,0.0,0.0,1.0,1.0,1.0,0.0,0.0033023799999999997,0.00354279,0.0036249399999999997,0.0018548631202233157,0.0019326126353345074,0.001984964171470427,0.0,0.0,0.0,0.006189451022603659,0.09434233612333393,0.2392594642802202,0.0016146393972058905,0.018983518854088794,0.09379709075252962,0.1085159999999945,0.0005999999999999339,0.0,0
2012-09-28 08:00:00,EURUSD,1.29332,1.29466,1.29211,1.29453,13755,1.283759,1.289975,1.296192,1.006505,0.866299,0.963882,57.491071,0,1.218745,-1.0,0.09347,0.282023,1.984519,0.109797,0.56915,0.00232,0.102263,0,4,4,16.572038,1,0,0.0009587950111729082,0.0016620000000000523,0,0,2.822792999999997,0,0.0012099999999999334,0.00012999999999996348,0.0012099999999999334,0.10743801652890135,0.9490196078431482,0,0,0.0028202300000000004,1.2694540347498762,0.0010235087857193292,0,0.20509933242176848,0.0973216440118991,1.29329,1.31286,1.31291,1.29187,1.31292,1.31225,1.29417,1.31293,1.31298,1.29079,1.3127,1.3097,6165.0,20.0,11247.0,-0.01490638758131091,-3.808334158483806e-05,0.0004953286696234294,0.772818,0.95044,1.021386,0.95064,2.866954,2.685229,0.002785999999999955,0.0018420000000001213,-0.0007440000000000779,0.0,0.0,1.0,0.0,0.0,0.0,54.668278,87.925067,88.086383,-33.256789,-0.16131599999999935,0.26983199999999385,0.0,1.0,1.0,0.0014199999999999768,6.000000000017103e-05,0.000660000000000105,0.0008799999999999919,9.999999999843467e-06,7.00000000000145e-05,0.0010799999999999699,0.00015999999999993797,0.00254999999999983,0.6197183098591593,0.1666666666635827,0.10606060606061116,0.7396449704141989,0.6956521739129176,0.9786585365853611,0.0,0.0,0.0,1.0,1.0,1.0,0.00288841,0.0033023799999999997,0.00354279,0.0010146724096262716,0.0018548631202233157,0.0019326126353345074,0.0,0.0,0.0,0.2756258664274617,0.006189451022603659,0.09434233612333393,0.11579548234526518,0.0016146393972058905,0.018983518854088794,-33.418105,-0.01961999999999997,0.0,0
2012-09-28 12:00:00,EURUSD,1.29454,1.29591,1.29101,1.29279,16888,1.283807,1.289932,1.296058,1.005611,0.733231,0.949801,52.546456,0,1.423268,-1.017143,-0.135366,0.289304,1.940404,0.09347,1.218745,0.000772,-0.085132,0,4,5,16.45975,1,1,-0.0013441171699379861,0.0032679999999998266,0,0,-4.944614999999999,0,0.0017499999999999183,0.0013699999999998713,0.0017800000000001148,0.7828571428571058,0.3632653061224795,0,0,0.00289304,1.270369170642038,0.0009151358921617447,0,0.39996734960410574,0.14284548200146246,1.29453,1.29329,1.31286,1.29332,1.29187,1.31292,1.29466,1.29417,1.31293,1.29211,1.29079,1.3127,13755.0,6165.0,20.0,0.0009587950111729082,-0.01490638758131091,-3.808334158483806e-05,0.866299,0.772818,0.95044,0.963882,0.95064,2.866954,0.0016620000000000523,0.002785999999999955,0.0018420000000001213,0.0,0.0,0.0,0.0,0.0,0.0,57.491071,54.668278,87.925067,2.822792999999997,-33.256789,-0.16131599999999935,0.0,0.0,1.0,0.0012099999999999334,0.0014199999999999768,6.000000000017103e-05,0.00012999999999996348,0.0008799999999999919,9.999999999843467e-06,0.0012099999999999334,0.0010799999999999699,0.00015999999999993797,0.10743801652890135,0.6197183098591593,0.1666666666635827,0.9490196078431482,0.7396449704141989,0.6956521739129176,0.0,0.0,0.0,0.0,1.0,1.0,0.0028202300000000004,0.00288841,0.0033023799999999997,0.0010235087857193292,0.0010146724096262716,0.0018548631202233157,0.0,0.0,0.0,0.20509933242176848,0.2756258664274617,0.006189451022603659,0.0973216440118991,0.11579548234526518,0.0016146393972058905,-30.433996,-0.018329999999999957,0.0,0
2012-10-05 12:00:00,EURUSD,1.30003,1.30296,1.29965,1.302,14429,1.285581,1.294872,1.304163,1.010943,0.883617,1.43497,68.26482,0,1.368631,-0.192893,0.151306,0.244616,0.928376,-0.11615,1.153417,-0.000769,0.023858,0,0,26,17.050691,1,0,0.007124126888357729,0.002162999999999915,0,0,15.718364000000001,0,0.0019700000000000273,0.0009599999999998499,0.00038000000000004697,0.4873096446699678,0.7099697885196762,0,0,0.00244616,1.2716095953227424,0.0012404246807045105,0,0.17812937251102928,0.10601657518028416,1.29279,1.29453,1.29329,1.29454,1.29332,1.29187,1.29591,1.29466,1.29417,1.29101,1.29211,1.29079,16888.0,13755.0,6165.0,-0.0013441171699379861,0.0009587950111729082,-0.01490638758131091,0.733231,0.866299,0.772818,0.949801,0.963882,0.95064,0.0032679999999998266,0.0016620000000000523,0.002785999999999955,0.0,0.0,0.0,0.0,0.0,0.0,52.546456,57.491071,54.668278,-4.944614999999999,2.822792999999997,-33.256789,0.0,0.0,0.0,0.0017499999999999183,0.0012099999999999334,0.0014199999999999768,0.0013699999999998713,0.00012999999999996348,0.0008799999999999919,0.0017800000000001148,0.0012099999999999334,0.0010799999999999699,0.7828571428571058,0.10743801652890135,0.6197183098591593,0.3632653061224795,0.9490196078431482,0.7396449704141989,0.0,0.0,0.0,0.0,0.0,1.0,0.00289304,0.0028202300000000004,0.00288841,0.0009151358921617447,0.0010235087857193292,0.0010146724096262716,0.0,0.0,0.0,0.39996734960410574,0.20509933242176848,0.2756258664274617,0.14284548200146246,0.0973216440118991,0.11579548234526518,-2.1218220000000017,-0.0004999999999999449,0.0,0
